ra,dec,total,valid,freq
120.0,84.0,51.0,11.0,0.21568627450980393
120.0,85.0,73.0,8.0,0.1095890410958904
120.0,86.0,70.0,20.0,0.2857142857142857
120.0,87.0,67.0,11.0,0.16417910447761194
120.0,88.0,53.0,11.0,0.20754716981132076
120.0,89.0,95.0,5.0,0.05263157894736842
120.0,90.0,59.0,23.0,0.3898305084745763
120.0,91.0,45.0,14.0,0.3111111111111111
120.0,92.0,38.0,12.0,0.3157894736842105
120.0,93.0,36.0,12.0,0.3333333333333333
120.0,94.0,34.0,10.0,0.29411764705882354
120.0,95.0,27.0,13.0,0.48148148148148145
120.0,96.0,28.0,4.0,0.14285714285714285
120.0,97.0,41.0,5.0,0.12195121951219512
120.0,98.0,21.0,0.0,0.0
120.0,99.0,11.0,2.0,0.18181818181818182
121,0,0,0,0
121.0,1.0,1.0,0.0,0.0
121.0,2.0,4.0,0.0,0.0
121.0,3.0,2.0,0.0,0.0
121.0,4.0,4.0,0.0,0.0
121.0,5.0,2.0,0.0,0.0
121,6,0,0,0
121.0,7.0,2.0,0.0,0.0
121.0,8.0,2.0,0.0,0.0
121.0,9.0,1.0,0.0,0.0
121.0,10.0,2.0,1.0,0.5
121.0,11.0,3.0,1.0,0.3333333333333333
121.0,12.0,4.0,0.0,0.0
121.0,13.0,6.0,2.0,0.3333333333333333
121.0,14.0,1.0,0.0,0.0
121.0,15.0,8.0,1.0,0.125
121.0,16.0,6.0,0.0,0.0
121.0,17.0,11.0,2.0,0.18181818181818182
121.0,18.0,7.0,0.0,0.0
121.0,19.0,18.0,0.0,0.0
121.0,20.0,27.0,0.0,0.0
121.0,21.0,40.0,6.0,0.15
121.0,22.0,28.0,6.0,0.21428571428571427
121.0,23.0,57.0,7.0,0.12280701754385964
121.0,24.0,65.0,6.0,0.09230769230769231
121.0,25.0,71.0,10.0,0.14084507042253522
121.0,26.0,105.0,5.0,0.047619047619047616
121.0,27.0,62.0,9.0,0.14516129032258066
121.0,28.0,59.0,7.0,0.11864406779661017
121.0,29.0,69.0,8.0,0.11594202898550725
121.0,30.0,56.0,12.0,0.21428571428571427
121.0,31.0,77.0,7.0,0.09090909090909091
121.0,32.0,59.0,15.0,0.2542372881355932
121.0,33.0,59.0,16.0,0.2711864406779661
121.0,34.0,67.0,16.0,0.23880597014925373
121.0,35.0,68.0,10.0,0.14705882352941177
121.0,36.0,59.0,14.0,0.23728813559322035
121.0,37.0,101.0,10.0,0.09900990099009901
121.0,38.0,63.0,10.0,0.15873015873015872
121.0,39.0,59.0,6.0,0.1016949152542373
121.0,40.0,104.0,18.0,0.17307692307692307
121.0,41.0,81.0,16.0,0.19753086419753085
121.0,42.0,80.0,15.0,0.1875
121.0,43.0,123.0,16.0,0.13008130081300814
121.0,44.0,120.0,18.0,0.15
121.0,45.0,124.0,8.0,0.06451612903225806
121.0,46.0,92.0,6.0,0.06521739130434782
121.0,47.0,113.0,12.0,0.10619469026548672
121.0,48.0,149.0,14.0,0.09395973154362416
121.0,49.0,109.0,4.0,0.03669724770642202
121.0,50.0,117.0,17.0,0.1452991452991453
121.0,51.0,127.0,10.0,0.07874015748031496
121.0,52.0,177.0,7.0,0.03954802259887006
121.0,53.0,175.0,8.0,0.045714285714285714
121.0,54.0,120.0,12.0,0.1
121.0,55.0,138.0,15.0,0.10869565217391304
121.0,56.0,138.0,7.0,0.050724637681159424
121.0,57.0,119.0,22.0,0.18487394957983194
121.0,58.0,146.0,12.0,0.0821917808219178
121.0,59.0,127.0,23.0,0.18110236220472442
121.0,60.0,98.0,22.0,0.22448979591836735
121.0,61.0,129.0,14.0,0.10852713178294573
121.0,62.0,127.0,30.0,0.23622047244094488
121.0,63.0,100.0,17.0,0.17
121.0,64.0,114.0,28.0,0.24561403508771928
121.0,65.0,86.0,17.0,0.19767441860465115
121.0,66.0,106.0,22.0,0.20754716981132076
121.0,67.0,96.0,13.0,0.13541666666666666
121.0,68.0,115.0,19.0,0.16521739130434782
121.0,69.0,109.0,25.0,0.22935779816513763
121.0,70.0,73.0,20.0,0.273972602739726
121.0,71.0,101.0,18.0,0.1782178217821782
121.0,72.0,78.0,21.0,0.2692307692307692
121.0,73.0,67.0,20.0,0.29850746268656714
121.0,74.0,64.0,19.0,0.296875
121.0,75.0,75.0,26.0,0.3466666666666667
121.0,76.0,87.0,13.0,0.14942528735632185
121.0,77.0,82.0,18.0,0.21951219512195122
121.0,78.0,85.0,24.0,0.2823529411764706
121.0,79.0,58.0,23.0,0.39655172413793105
121.0,80.0,56.0,9.0,0.16071428571428573
121.0,81.0,89.0,21.0,0.23595505617977527
121.0,82.0,63.0,15.0,0.23809523809523808
121.0,83.0,67.0,15.0,0.22388059701492538
121.0,84.0,62.0,13.0,0.20967741935483872
121.0,85.0,60.0,10.0,0.16666666666666666
121.0,86.0,81.0,18.0,0.2222222222222222
121.0,87.0,64.0,10.0,0.15625
121.0,88.0,70.0,13.0,0.18571428571428572
121.0,89.0,131.0,12.0,0.0916030534351145
121.0,90.0,26.0,8.0,0.3076923076923077
121.0,91.0,37.0,11.0,0.2972972972972973
121.0,92.0,26.0,10.0,0.38461538461538464
121.0,93.0,46.0,7.0,0.15217391304347827
121.0,94.0,24.0,11.0,0.4583333333333333
121.0,95.0,31.0,14.0,0.45161290322580644
121.0,96.0,43.0,11.0,0.2558139534883721
121.0,97.0,33.0,6.0,0.18181818181818182
121.0,98.0,27.0,1.0,0.037037037037037035
121.0,99.0,10.0,1.0,0.1
122.0,0.0,1.0,0.0,0.0
122.0,1.0,2.0,0.0,0.0
122.0,2.0,1.0,0.0,0.0
122.0,3.0,4.0,0.0,0.0
122.0,4.0,1.0,0.0,0.0
122.0,5.0,4.0,0.0,0.0
122.0,6.0,1.0,0.0,0.0
122.0,7.0,3.0,0.0,0.0
122.0,8.0,6.0,0.0,0.0
122.0,9.0,4.0,0.0,0.0
122.0,10.0,7.0,1.0,0.14285714285714285
122.0,11.0,4.0,1.0,0.25
122.0,12.0,6.0,1.0,0.16666666666666666
122.0,13.0,4.0,0.0,0.0
122.0,14.0,4.0,0.0,0.0
122.0,15.0,6.0,0.0,0.0
122.0,16.0,5.0,0.0,0.0
122.0,17.0,6.0,0.0,0.0
122.0,18.0,4.0,0.0,0.0
122.0,19.0,26.0,2.0,0.07692307692307693
122.0,20.0,37.0,3.0,0.08108108108108109
122.0,21.0,42.0,7.0,0.16666666666666666
122.0,22.0,66.0,12.0,0.18181818181818182
122.0,23.0,58.0,9.0,0.15517241379310345
122.0,24.0,113.0,7.0,0.061946902654867256
122.0,25.0,67.0,8.0,0.11940298507462686
122.0,26.0,75.0,11.0,0.14666666666666667
122.0,27.0,52.0,6.0,0.11538461538461539
122.0,28.0,42.0,3.0,0.07142857142857142
122.0,29.0,100.0,5.0,0.05
122.0,30.0,77.0,7.0,0.09090909090909091
122.0,31.0,54.0,12.0,0.2222222222222222
122.0,32.0,76.0,17.0,0.2236842105263158
122.0,33.0,78.0,18.0,0.23076923076923078
122.0,34.0,76.0,18.0,0.23684210526315788
122.0,35.0,67.0,15.0,0.22388059701492538
122.0,36.0,71.0,13.0,0.18309859154929578
122.0,37.0,97.0,15.0,0.15463917525773196
122.0,38.0,85.0,15.0,0.17647058823529413
122.0,39.0,82.0,14.0,0.17073170731707318
122.0,40.0,94.0,18.0,0.19148936170212766
122.0,41.0,93.0,14.0,0.15053763440860216
122.0,42.0,83.0,15.0,0.18072289156626506
122.0,43.0,122.0,18.0,0.14754098360655737
122.0,44.0,84.0,13.0,0.15476190476190477
122.0,45.0,123.0,13.0,0.10569105691056911
122.0,46.0,136.0,17.0,0.125
122.0,47.0,124.0,13.0,0.10483870967741936
122.0,48.0,128.0,9.0,0.0703125
122.0,49.0,129.0,10.0,0.07751937984496124
122.0,50.0,103.0,11.0,0.10679611650485436
122.0,51.0,147.0,16.0,0.10884353741496598
122.0,52.0,170.0,19.0,0.11176470588235295
122.0,53.0,138.0,6.0,0.043478260869565216
122.0,54.0,132.0,14.0,0.10606060606060606
122.0,55.0,159.0,23.0,0.14465408805031446
122.0,56.0,106.0,16.0,0.1509433962264151
122.0,57.0,120.0,17.0,0.14166666666666666
122.0,58.0,134.0,17.0,0.12686567164179105
122.0,59.0,134.0,25.0,0.1865671641791045
122.0,60.0,121.0,11.0,0.09090909090909091
122.0,61.0,124.0,20.0,0.16129032258064516
122.0,62.0,122.0,19.0,0.1557377049180328
122.0,63.0,120.0,16.0,0.13333333333333333
122.0,64.0,101.0,23.0,0.22772277227722773
122.0,65.0,127.0,25.0,0.1968503937007874
122.0,66.0,77.0,16.0,0.2077922077922078
122.0,67.0,93.0,19.0,0.20430107526881722
122.0,68.0,99.0,12.0,0.12121212121212122
122.0,69.0,96.0,21.0,0.21875
122.0,70.0,97.0,11.0,0.1134020618556701
122.0,71.0,74.0,14.0,0.1891891891891892
122.0,72.0,67.0,23.0,0.34328358208955223
122.0,73.0,62.0,18.0,0.2903225806451613
122.0,74.0,72.0,20.0,0.2777777777777778
122.0,75.0,58.0,11.0,0.1896551724137931
122.0,76.0,79.0,24.0,0.3037974683544304
122.0,77.0,80.0,18.0,0.225
122.0,78.0,65.0,20.0,0.3076923076923077
122.0,79.0,75.0,22.0,0.29333333333333333
122.0,80.0,85.0,20.0,0.23529411764705882
122.0,81.0,59.0,12.0,0.2033898305084746
122.0,82.0,71.0,7.0,0.09859154929577464
122.0,83.0,68.0,19.0,0.27941176470588236
122.0,84.0,74.0,5.0,0.06756756756756757
122.0,85.0,55.0,9.0,0.16363636363636364
122.0,86.0,47.0,12.0,0.2553191489361702
122.0,87.0,56.0,6.0,0.10714285714285714
122.0,88.0,81.0,17.0,0.20987654320987653
122.0,89.0,135.0,7.0,0.05185185185185185
122.0,90.0,39.0,14.0,0.358974358974359
122.0,91.0,26.0,7.0,0.2692307692307692
122.0,92.0,10.0,3.0,0.3
122.0,93.0,17.0,10.0,0.5882352941176471
122.0,94.0,16.0,6.0,0.375
122.0,95.0,35.0,16.0,0.45714285714285713
122.0,96.0,29.0,9.0,0.3103448275862069
122.0,97.0,27.0,4.0,0.14814814814814814
122.0,98.0,32.0,0.0,0.0
122.0,99.0,8.0,1.0,0.125
123.0,0.0,1.0,0.0,0.0
123.0,1.0,2.0,0.0,0.0
123.0,2.0,3.0,0.0,0.0
123.0,3.0,4.0,0.0,0.0
123.0,4.0,5.0,0.0,0.0
123.0,5.0,2.0,0.0,0.0
123.0,6.0,3.0,0.0,0.0
123.0,7.0,3.0,0.0,0.0
123.0,8.0,4.0,0.0,0.0
123.0,9.0,3.0,0.0,0.0
123.0,10.0,8.0,1.0,0.125
123.0,11.0,2.0,1.0,0.5
123.0,12.0,4.0,1.0,0.25
123.0,13.0,2.0,0.0,0.0
123.0,14.0,2.0,0.0,0.0
123.0,15.0,5.0,0.0,0.0
123.0,16.0,2.0,1.0,0.5
123.0,17.0,6.0,1.0,0.16666666666666666
123.0,18.0,3.0,0.0,0.0
123.0,19.0,25.0,0.0,0.0
123.0,20.0,40.0,0.0,0.0
123.0,21.0,53.0,7.0,0.1320754716981132
123.0,22.0,47.0,9.0,0.19148936170212766
123.0,23.0,63.0,10.0,0.15873015873015872
123.0,24.0,94.0,12.0,0.1276595744680851
123.0,25.0,63.0,10.0,0.15873015873015872
123.0,26.0,52.0,8.0,0.15384615384615385
123.0,27.0,34.0,3.0,0.08823529411764706
123.0,28.0,73.0,16.0,0.2191780821917808
123.0,29.0,83.0,10.0,0.12048192771084337
123.0,30.0,91.0,9.0,0.0989010989010989
123.0,31.0,71.0,9.0,0.1267605633802817
123.0,32.0,53.0,12.0,0.22641509433962265
123.0,33.0,88.0,21.0,0.23863636363636365
123.0,34.0,57.0,9.0,0.15789473684210525
123.0,35.0,88.0,21.0,0.23863636363636365
123.0,36.0,112.0,21.0,0.1875
123.0,37.0,72.0,9.0,0.125
123.0,38.0,90.0,16.0,0.17777777777777778
123.0,39.0,65.0,9.0,0.13846153846153847
123.0,40.0,96.0,19.0,0.19791666666666666
123.0,41.0,125.0,24.0,0.192
123.0,42.0,60.0,13.0,0.21666666666666667
123.0,43.0,133.0,16.0,0.12030075187969924
123.0,44.0,105.0,14.0,0.13333333333333333
123.0,45.0,122.0,20.0,0.16393442622950818
123.0,46.0,132.0,17.0,0.12878787878787878
123.0,47.0,146.0,17.0,0.11643835616438356
123.0,48.0,154.0,7.0,0.045454545454545456
123.0,49.0,141.0,10.0,0.07092198581560284
123.0,50.0,124.0,18.0,0.14516129032258066
123.0,51.0,140.0,18.0,0.12857142857142856
123.0,52.0,137.0,18.0,0.13138686131386862
123.0,53.0,87.0,1.0,0.011494252873563218
123.0,54.0,116.0,17.0,0.14655172413793102
123.0,55.0,132.0,22.0,0.16666666666666666
123.0,56.0,122.0,6.0,0.04918032786885246
123.0,57.0,142.0,17.0,0.11971830985915492
123.0,58.0,114.0,10.0,0.08771929824561403
123.0,59.0,137.0,16.0,0.11678832116788321
123.0,60.0,95.0,21.0,0.22105263157894736
123.0,61.0,113.0,26.0,0.23008849557522124
123.0,62.0,106.0,24.0,0.22641509433962265
123.0,63.0,102.0,22.0,0.21568627450980393
123.0,64.0,112.0,14.0,0.125
123.0,65.0,113.0,19.0,0.168141592920354
123.0,66.0,90.0,13.0,0.14444444444444443
123.0,67.0,101.0,16.0,0.15841584158415842
123.0,68.0,101.0,19.0,0.18811881188118812
123.0,69.0,82.0,19.0,0.23170731707317074
123.0,70.0,91.0,15.0,0.16483516483516483
123.0,71.0,104.0,24.0,0.23076923076923078
123.0,72.0,60.0,21.0,0.35
123.0,73.0,66.0,31.0,0.4696969696969697
123.0,74.0,53.0,14.0,0.2641509433962264
123.0,75.0,72.0,12.0,0.16666666666666666
123.0,76.0,90.0,21.0,0.23333333333333334
123.0,77.0,87.0,22.0,0.25287356321839083
123.0,78.0,74.0,26.0,0.35135135135135137
123.0,79.0,77.0,17.0,0.22077922077922077
123.0,80.0,73.0,21.0,0.2876712328767123
123.0,81.0,79.0,15.0,0.189873417721519
123.0,82.0,77.0,19.0,0.24675324675324675
123.0,83.0,50.0,15.0,0.3
123.0,84.0,48.0,10.0,0.20833333333333334
123.0,85.0,54.0,8.0,0.14814814814814814
123.0,86.0,45.0,8.0,0.17777777777777778
123.0,87.0,86.0,17.0,0.19767441860465115
123.0,88.0,69.0,12.0,0.17391304347826086
123.0,89.0,137.0,9.0,0.06569343065693431
123.0,90.0,31.0,15.0,0.4838709677419355
123.0,91.0,31.0,10.0,0.3225806451612903
123.0,92.0,29.0,11.0,0.3793103448275862
123.0,93.0,15.0,10.0,0.6666666666666666
123.0,94.0,25.0,11.0,0.44
123.0,95.0,17.0,6.0,0.35294117647058826
123.0,96.0,39.0,7.0,0.1794871794871795
123.0,97.0,32.0,10.0,0.3125
123.0,98.0,24.0,2.0,0.08333333333333333
123.0,99.0,9.0,2.0,0.2222222222222222
124.0,0.0,1.0,0.0,0.0
124.0,1.0,1.0,0.0,0.0
124.0,2.0,3.0,0.0,0.0
124.0,3.0,2.0,0.0,0.0
124.0,4.0,1.0,0.0,0.0
124.0,5.0,2.0,0.0,0.0
124.0,6.0,5.0,0.0,0.0
124.0,7.0,1.0,0.0,0.0
124.0,8.0,3.0,1.0,0.3333333333333333
124.0,9.0,2.0,0.0,0.0
124.0,10.0,5.0,2.0,0.4
124.0,11.0,6.0,1.0,0.16666666666666666
124.0,12.0,3.0,0.0,0.0
124.0,13.0,4.0,2.0,0.5
124.0,14.0,4.0,0.0,0.0
124.0,15.0,5.0,2.0,0.4
124.0,16.0,3.0,1.0,0.3333333333333333
124.0,17.0,5.0,0.0,0.0
124.0,18.0,8.0,3.0,0.375
124.0,19.0,29.0,2.0,0.06896551724137931
124.0,20.0,23.0,1.0,0.043478260869565216
124.0,21.0,39.0,10.0,0.2564102564102564
124.0,22.0,50.0,7.0,0.14
124.0,23.0,84.0,13.0,0.15476190476190477
124.0,24.0,101.0,13.0,0.12871287128712872
124.0,25.0,64.0,14.0,0.21875
124.0,26.0,67.0,10.0,0.14925373134328357
124.0,27.0,54.0,14.0,0.25925925925925924
124.0,28.0,42.0,12.0,0.2857142857142857
124.0,29.0,99.0,0.0,0.0
124.0,30.0,67.0,4.0,0.05970149253731343
124.0,31.0,54.0,9.0,0.16666666666666666
124.0,32.0,68.0,12.0,0.17647058823529413
124.0,33.0,57.0,14.0,0.24561403508771928
124.0,34.0,90.0,16.0,0.17777777777777778
124.0,35.0,84.0,20.0,0.23809523809523808
124.0,36.0,89.0,20.0,0.2247191011235955
124.0,37.0,98.0,17.0,0.17346938775510204
124.0,38.0,68.0,12.0,0.17647058823529413
124.0,39.0,66.0,12.0,0.18181818181818182
124.0,40.0,79.0,19.0,0.24050632911392406
124.0,41.0,83.0,19.0,0.2289156626506024
124.0,42.0,100.0,19.0,0.19
124.0,43.0,128.0,21.0,0.1640625
124.0,44.0,101.0,10.0,0.09900990099009901
124.0,45.0,131.0,22.0,0.16793893129770993
124.0,46.0,109.0,11.0,0.10091743119266056
124.0,47.0,122.0,18.0,0.14754098360655737
124.0,48.0,142.0,22.0,0.15492957746478872
124.0,49.0,116.0,8.0,0.06896551724137931
124.0,50.0,105.0,9.0,0.08571428571428572
124.0,51.0,146.0,11.0,0.07534246575342465
124.0,52.0,170.0,7.0,0.041176470588235294
124.0,53.0,121.0,5.0,0.04132231404958678
124.0,54.0,139.0,12.0,0.08633093525179857
124.0,55.0,165.0,25.0,0.15151515151515152
124.0,56.0,123.0,8.0,0.06504065040650407
124.0,57.0,123.0,10.0,0.08130081300813008
124.0,58.0,125.0,9.0,0.072
124.0,59.0,95.0,10.0,0.10526315789473684
124.0,60.0,129.0,25.0,0.1937984496124031
124.0,61.0,85.0,29.0,0.3411764705882353
124.0,62.0,93.0,20.0,0.21505376344086022
124.0,63.0,114.0,17.0,0.14912280701754385
124.0,64.0,101.0,22.0,0.21782178217821782
124.0,65.0,117.0,20.0,0.17094017094017094
124.0,66.0,105.0,21.0,0.2
124.0,67.0,110.0,19.0,0.17272727272727273
124.0,68.0,123.0,18.0,0.14634146341463414
124.0,69.0,76.0,24.0,0.3157894736842105
124.0,70.0,62.0,12.0,0.1935483870967742
124.0,71.0,81.0,27.0,0.3333333333333333
124.0,72.0,74.0,20.0,0.2702702702702703
124.0,73.0,63.0,14.0,0.2222222222222222
124.0,74.0,64.0,18.0,0.28125
124.0,75.0,80.0,17.0,0.2125
124.0,76.0,97.0,21.0,0.21649484536082475
124.0,77.0,81.0,19.0,0.2345679012345679
124.0,78.0,83.0,18.0,0.21686746987951808
124.0,79.0,77.0,24.0,0.3116883116883117
124.0,80.0,78.0,20.0,0.2564102564102564
124.0,81.0,96.0,18.0,0.1875
124.0,82.0,85.0,21.0,0.24705882352941178
124.0,83.0,68.0,22.0,0.3235294117647059
124.0,84.0,68.0,15.0,0.22058823529411764
124.0,85.0,43.0,5.0,0.11627906976744186
124.0,86.0,46.0,15.0,0.32608695652173914
124.0,87.0,63.0,16.0,0.25396825396825395
124.0,88.0,73.0,9.0,0.1232876712328767
124.0,89.0,130.0,7.0,0.05384615384615385
124.0,90.0,39.0,15.0,0.38461538461538464
124.0,91.0,36.0,14.0,0.3888888888888889
124.0,92.0,29.0,7.0,0.2413793103448276
124.0,93.0,31.0,8.0,0.25806451612903225
124.0,94.0,38.0,13.0,0.34210526315789475
124.0,95.0,37.0,15.0,0.40540540540540543
124.0,96.0,39.0,6.0,0.15384615384615385
124.0,97.0,42.0,11.0,0.2619047619047619
124.0,98.0,41.0,1.0,0.024390243902439025
124.0,99.0,14.0,3.0,0.21428571428571427
125,0,0,0,0
125.0,1.0,1.0,0.0,0.0
125.0,2.0,1.0,0.0,0.0
125.0,3.0,4.0,0.0,0.0
125.0,4.0,5.0,0.0,0.0
125.0,5.0,2.0,0.0,0.0
125.0,6.0,1.0,0.0,0.0
125,7,0,0,0
125.0,8.0,1.0,0.0,0.0
125.0,9.0,3.0,1.0,0.3333333333333333
125.0,10.0,2.0,1.0,0.5
125.0,11.0,10.0,2.0,0.2
125.0,12.0,4.0,1.0,0.25
125.0,13.0,2.0,0.0,0.0
125.0,14.0,4.0,0.0,0.0
125.0,15.0,7.0,1.0,0.14285714285714285
125.0,16.0,2.0,1.0,0.5
125.0,17.0,9.0,3.0,0.3333333333333333
125.0,18.0,3.0,0.0,0.0
125.0,19.0,20.0,0.0,0.0
125.0,20.0,27.0,1.0,0.037037037037037035
125.0,21.0,47.0,9.0,0.19148936170212766
125.0,22.0,46.0,7.0,0.15217391304347827
125.0,23.0,127.0,4.0,0.031496062992125984
125.0,24.0,146.0,9.0,0.06164383561643835
125.0,25.0,59.0,7.0,0.11864406779661017
125.0,26.0,60.0,7.0,0.11666666666666667
125.0,27.0,35.0,5.0,0.14285714285714285
125.0,28.0,69.0,9.0,0.13043478260869565
125.0,29.0,80.0,7.0,0.0875
125.0,30.0,77.0,8.0,0.1038961038961039
125.0,31.0,59.0,11.0,0.1864406779661017
125.0,32.0,54.0,8.0,0.14814814814814814
125.0,33.0,60.0,13.0,0.21666666666666667
125.0,34.0,64.0,9.0,0.140625
125.0,35.0,77.0,12.0,0.15584415584415584
125.0,36.0,73.0,23.0,0.3150684931506849
125.0,37.0,73.0,11.0,0.1506849315068493
125.0,38.0,126.0,19.0,0.15079365079365079
125.0,39.0,131.0,18.0,0.13740458015267176
125.0,40.0,101.0,25.0,0.24752475247524752
125.0,41.0,106.0,19.0,0.1792452830188679
125.0,42.0,90.0,18.0,0.2
125.0,43.0,125.0,19.0,0.152
125.0,44.0,110.0,14.0,0.12727272727272726
125.0,45.0,111.0,20.0,0.18018018018018017
125.0,46.0,120.0,10.0,0.08333333333333333
125.0,47.0,122.0,15.0,0.12295081967213115
125.0,48.0,134.0,7.0,0.05223880597014925
125.0,49.0,137.0,15.0,0.10948905109489052
125.0,50.0,161.0,15.0,0.09316770186335403
125.0,51.0,150.0,8.0,0.05333333333333334
125.0,52.0,177.0,7.0,0.03954802259887006
125.0,53.0,167.0,16.0,0.09580838323353294
125.0,54.0,142.0,12.0,0.08450704225352113
125.0,55.0,128.0,17.0,0.1328125
125.0,56.0,127.0,13.0,0.10236220472440945
125.0,57.0,121.0,13.0,0.10743801652892562
125.0,58.0,161.0,7.0,0.043478260869565216
125.0,59.0,124.0,14.0,0.11290322580645161
125.0,60.0,98.0,23.0,0.23469387755102042
125.0,61.0,77.0,19.0,0.24675324675324675
125.0,62.0,119.0,30.0,0.25210084033613445
125.0,63.0,100.0,22.0,0.22
125.0,64.0,99.0,20.0,0.20202020202020202
125.0,65.0,97.0,15.0,0.15463917525773196
125.0,66.0,104.0,22.0,0.21153846153846154
125.0,67.0,114.0,13.0,0.11403508771929824
125.0,68.0,98.0,25.0,0.25510204081632654
125.0,69.0,85.0,15.0,0.17647058823529413
125.0,70.0,51.0,13.0,0.2549019607843137
125.0,71.0,107.0,33.0,0.308411214953271
125.0,72.0,90.0,17.0,0.18888888888888888
125.0,73.0,73.0,19.0,0.2602739726027397
125.0,74.0,55.0,14.0,0.2545454545454545
125.0,75.0,73.0,8.0,0.1095890410958904
125.0,76.0,66.0,20.0,0.30303030303030304
125.0,77.0,85.0,24.0,0.2823529411764706
125.0,78.0,70.0,18.0,0.2571428571428571
125.0,79.0,80.0,19.0,0.2375
125.0,80.0,79.0,27.0,0.34177215189873417
125.0,81.0,94.0,19.0,0.20212765957446807
125.0,82.0,64.0,8.0,0.125
125.0,83.0,49.0,11.0,0.22448979591836735
125.0,84.0,66.0,12.0,0.18181818181818182
125.0,85.0,48.0,11.0,0.22916666666666666
125.0,86.0,57.0,16.0,0.2807017543859649
125.0,87.0,52.0,16.0,0.3076923076923077
125.0,88.0,83.0,9.0,0.10843373493975904
125.0,89.0,163.0,13.0,0.07975460122699386
125.0,90.0,20.0,13.0,0.65
125.0,91.0,25.0,12.0,0.48
125.0,92.0,34.0,14.0,0.4117647058823529
125.0,93.0,52.0,21.0,0.40384615384615385
125.0,94.0,25.0,9.0,0.36
125.0,95.0,15.0,5.0,0.3333333333333333
125.0,96.0,32.0,7.0,0.21875
125.0,97.0,40.0,10.0,0.25
125.0,98.0,39.0,3.0,0.07692307692307693
125.0,99.0,14.0,3.0,0.21428571428571427
126.0,0.0,1.0,0.0,0.0
126,1,0,0,0
126.0,2.0,5.0,0.0,0.0
126.0,3.0,1.0,0.0,0.0
126,4,0,0,0
126.0,5.0,2.0,0.0,0.0
126.0,6.0,3.0,0.0,0.0
126,7,0,0,0
126.0,8.0,3.0,1.0,0.3333333333333333
126.0,9.0,8.0,3.0,0.375
126.0,10.0,2.0,0.0,0.0
126.0,11.0,4.0,3.0,0.75
126.0,12.0,7.0,3.0,0.42857142857142855
126.0,13.0,1.0,0.0,0.0
126.0,14.0,4.0,0.0,0.0
126.0,15.0,3.0,0.0,0.0
126.0,16.0,9.0,1.0,0.1111111111111111
126.0,17.0,3.0,0.0,0.0
126.0,18.0,3.0,0.0,0.0
126.0,19.0,22.0,0.0,0.0
126.0,20.0,33.0,2.0,0.06060606060606061
126.0,21.0,57.0,11.0,0.19298245614035087
126.0,22.0,42.0,14.0,0.3333333333333333
126.0,23.0,132.0,6.0,0.045454545454545456
126.0,24.0,105.0,9.0,0.08571428571428572
126.0,25.0,99.0,14.0,0.1414141414141414
126.0,26.0,53.0,12.0,0.22641509433962265
126.0,27.0,73.0,8.0,0.1095890410958904
126.0,28.0,55.0,5.0,0.09090909090909091
126.0,29.0,125.0,3.0,0.024
126.0,30.0,81.0,14.0,0.1728395061728395
126.0,31.0,107.0,10.0,0.09345794392523364
126.0,32.0,66.0,11.0,0.16666666666666666
126.0,33.0,91.0,25.0,0.27472527472527475
126.0,34.0,100.0,8.0,0.08
126.0,35.0,74.0,18.0,0.24324324324324326
126.0,36.0,103.0,15.0,0.14563106796116504
126.0,37.0,76.0,18.0,0.23684210526315788
126.0,38.0,91.0,15.0,0.16483516483516483
126.0,39.0,79.0,14.0,0.17721518987341772
126.0,40.0,102.0,16.0,0.1568627450980392
126.0,41.0,108.0,15.0,0.1388888888888889
126.0,42.0,87.0,9.0,0.10344827586206896
126.0,43.0,146.0,22.0,0.1506849315068493
126.0,44.0,145.0,23.0,0.15862068965517243
126.0,45.0,116.0,19.0,0.16379310344827586
126.0,46.0,140.0,20.0,0.14285714285714285
126.0,47.0,102.0,16.0,0.1568627450980392
126.0,48.0,125.0,5.0,0.04
126.0,49.0,146.0,10.0,0.0684931506849315
126.0,50.0,132.0,15.0,0.11363636363636363
126.0,51.0,176.0,9.0,0.05113636363636364
126.0,52.0,198.0,16.0,0.08080808080808081
126.0,53.0,192.0,8.0,0.041666666666666664
126.0,54.0,163.0,18.0,0.11042944785276074
126.0,55.0,132.0,27.0,0.20454545454545456
126.0,56.0,134.0,14.0,0.1044776119402985
126.0,57.0,141.0,20.0,0.14184397163120568
126.0,58.0,143.0,17.0,0.11888111888111888
126.0,59.0,123.0,21.0,0.17073170731707318
126.0,60.0,117.0,23.0,0.19658119658119658
126.0,61.0,101.0,15.0,0.1485148514851485
126.0,62.0,113.0,28.0,0.24778761061946902
126.0,63.0,101.0,22.0,0.21782178217821782
126.0,64.0,74.0,31.0,0.4189189189189189
126.0,65.0,95.0,23.0,0.24210526315789474
126.0,66.0,91.0,19.0,0.2087912087912088
126.0,67.0,110.0,18.0,0.16363636363636364
126.0,68.0,109.0,16.0,0.14678899082568808
126.0,69.0,94.0,30.0,0.3191489361702128
126.0,70.0,75.0,15.0,0.2
126.0,71.0,59.0,15.0,0.2542372881355932
126.0,72.0,72.0,16.0,0.2222222222222222
126.0,73.0,91.0,19.0,0.2087912087912088
126.0,74.0,79.0,18.0,0.22784810126582278
126.0,75.0,74.0,16.0,0.21621621621621623
126.0,76.0,65.0,14.0,0.2153846153846154
